prj_id,prj_title,prj_code,prj_year_approved,prj_type,prj_status_name,province,city_name,sector,prj_cost_setup,prj_cost_gia,prj_cost_rollout,prj_cost_benefactor,prj_cost_other,num_coop,more_coop
977,Enhancing the Capability of Smallhold CALABARZON Dairy Carabao Farmers through a Sustainable Forage Production System,19-001-03-00004-001-03-10,2021,GIA (Region-initiated Projects) Internally Funded,On-going,Laguna,Los Baños,Agriculture / Marine / Aquaculture / Forestry / Livestock,2000000,0,0,0,0,1,only one
978,"Community Empowerment thru S&amp;T (CEST) Program for Disaster Stricken Areas in Batangas Province (Laurel, Batangas)",19-001-03-0004-001-05-66,2020,GIA (Region-initiated Projects) Externally Funded,On-going,Batangas,Laurel,Other Regional Industry Priorities,1161500,0,0,0,0,1,only one
979,Community Empowerment thru S&amp;T (CEST) Program for Disaster-Stricken Areas in Batangas Province (San Nicolas Batangas),19-001-03-0004-001-05-66,2020,GIA (Region-initiated Projects) Externally Funded,On-going,Batangas,San Nicolas,Other Regional Industry Priorities,1049000,0,0,0,0,1,only one
980,"Community Empowerment thru S&amp;T (CEST) Program for Disaster Stricken Areas in Batangas Province (Talisay, Batangas)",19-001-03-0004-001-05-66,2020,GIA (Region-initiated Projects) Externally Funded,On-going,Batangas,Talisay,Other Regional Industry Priorities,927000,0,0,0,0,1,only one
981,"TOWARDS LEVELING-UP ONELAB FOR RESEARCH, DEVLOPMENT, AND INNOVATION",001-07-66,2021,Roll-out,On-going,Laguna,Los Baños,Other Regional Industry Priorities,1255152,0,0,0,0,1,only one
982,Upgrading to Fiber-to-the-Home (FTTH) Technology of Celebrity Cable Network Inc.,21-4A-05-06-261,2021,SETUP,New,Quezon,Tayabas City,ICT,1191220,0,0,3710010,0,1,only one
983,Upgrading of Printing Technology of Digit-All Enterprises through equipment acquisition,21-4A-03-09-258,2021,SETUP,New,Batangas,Batangas City,Other Regional Industry Priorities,1200000,0,0,1000000,0,1,only one
984,UPGRADING OF PROCESS OF PIZZA PRODUCTION AND EXECUTION OF DOST-DESIGNED PACKAGING MATERIAL OF CHEF ARY AND KY&#039;S PIZZERIA AND RESTO,21-4A-05-01-259,2021,SETUP,On-going,Quezon,Atimonan,Food Processing,677495,0,0,400000,0,1,only one
985,IMPROVED PRODUCTION OF SEAFOOD CRACKLINGS THROUGH UPGRADING OF PROCESS,21-4A-05-01-260,2021,SETUP,On-going,Quezon,Tiaong,Food Processing,411902,0,0,40000,0,1,only one
986,Upgrading of production process of Kaizen Industrial Services and Trading Corporation through Science and Technology Intervention,21-4A-04-05-264,2021,SETUP,New,Rizal,Taytay,Metals & Engineering,2742610,0,0,2000000,0,1,only one
987,Upgrading of Sheet Metal Cutting Capabilities of Aijun Enterprises Inc. Through the Adoption of CNC Plasma Cutting Technology,21-4A-01-05-266,2021,SETUP,New,Cavite,Naic,Metals & Engineering,1596000,0,0,500000,0,1,only one
988,Adoption of solar power technology of Melendres Agricultural Farm,21-4A-04-04-263,2021,SETUP,New,Rizal,Antipolo City,Agriculture / Marine / Aquaculture / Forestry / Livestock,1500000,0,0,500000,0,1,only one
989,2021 StARTT Technology Transfer Day,19-001-03-00004-001-03-3-10,2021,GIA (Region-initiated Projects) Internally Funded,Completed,Laguna,Los Baños,Other Regional Industry Priorities,0,0,0,0,96000,5,more than one
990,"UPGRADING OF PASTRY AND CAKE PROCESSING FACILITY OF SWEETIE PIE PASALUBONG CENTER AT BALAYAN, BATANGAS",21-4A-03-01-262,2021,SETUP,On-going,Batangas,Balayan,Food Processing,977800,0,0,400000,0,1,only one
992,2021 Celebrating LBSC’s 10th Anniversary through a Webinar,19-001-03-00004-001-03-3,2021,GIA (Region-initiated Projects) Internally Funded,Completed,Laguna,Los Baños,Health & Wellness Products,0,0,0,0,0,5,more than one
993,2021 Regional Launching of the Agri-Negosyo Para Sa OFWs in CALABARZON,19-001-03-00004-001-03-3,2021,GIA (Region-initiated Projects) Internally Funded,Completed,Laguna,Los Baños,Agriculture / Marine / Aquaculture / Forestry / Livestock,0,0,0,0,0,3,more than one
995,2021 Luzon Regional Scientific Meeting,03-0004-001-03-3,2021,GIA (Region-initiated Projects) Internally Funded,On-going,Laguna,Los Baños,Other Regional Industry Priorities,0,0,0,0,0,3,more than one
996,Upgrading of Nursery and Laboratory Facilities (MRDRIC),19-001-03-00004-001-03-10-1,2021,GIA (Region-initiated Projects) Internally Funded,On-going,Cavite,Indang,Agriculture / Marine / Aquaculture / Forestry / Livestock,3654244,0,0,400000,0,1,only one
997,"Project AETAguyod: Establishment of an S&amp;T-based Community Livelihood for Aetas in San Luis, Batangas",000-000-000,2021,GIA (Community Based),New,Batangas,San Luis,Agriculture / Marine / Aquaculture / Forestry / Livestock,224970,0,0,10000,0,1,only one
998,INNOVATION SYSTEM SUPPORT FOR PRODUCTION FACILITY OF OYSTER (PLEUROTUS) MUSHROOM,20-4A-01-01-245,2020,SETUP,On-going,Cavite,Alfonso,Food Processing,2940000,0,0,1000000,0,1,only one
999,Integration of Innovative Technology towards Development of Engineering Design and Operations of GP Synergia,21-4A-01-06-257,2021,SETUP,New,Cavite,Dasmariñas,ICT,3500000,0,0,500000,0,1,only one
1000,RML++: Development of Calibration Management System for Regional Metrology Laboratory DOST- CALABARZON,19-001-03-00004-001-03-15,2021,GIA (Region-initiated Projects) Internally Funded,On-going,Laguna,Los Baños,ICT,1750000,0,0,0,0,1,only one
1001,Sustainable Community-based Vegetable Intensive and Efficient Technology-Driven Production Systems (Sustainable Vegies) for Bukid Kabataan Center,Cav_01,2020,GIA (Region-initiated Projects) Externally Funded,On-going,Cavite,General Trias,Agriculture / Marine / Aquaculture / Forestry / Livestock,4500000,0,0,0,0,1,only one
1002,"Productivity Enhancement of Kabuhayan para sa may Kapansanan Inc. in Brgy. Poblacion V, Cuenca, Batangas through Technology Upgrade and Process Improvement",21-GIA-BATANGAS-01-282,2021,GIA (Community Based),New,Batangas,Cuenca,Food Processing,259000,0,0,35000,0,1,only one
1003,Enhancement of the Production Capability of Globall Marketing and Construction Corp. through Acquisition of Laser Cutting machine,21-4A-02-05-279,2021,SETUP,New,Laguna,San Pedro,Metals & Engineering,3000000,0,0,500000,0,1,only one
1004,Mechanization of Production Processes of Luly Cakecrafts and Desserts,21-4A-02-01-277,2021,SETUP,New,Laguna,San Pedro,Food Processing,896600,0,0,894250,0,1,only one
1005,Mechanization of Pickles and Jam Production of Natures Dew Enterprises,21-4A-02-01-278,2021,SETUP,New,Laguna,San Pablo,Food Processing,1388974,0,0,480000,0,1,only one
1006,COMMERCIALIZING THE PRODUCTION OF ORGANIC FERTLIZER AND ESTABLISHMENT OF AGRI-TOURISM HUB FOR LUFAMCO,0,2020,GIA (Community Based),On-going,Laguna,Liliw,Agriculture / Marine / Aquaculture / Forestry / Livestock,326000,0,0,180000,0,1,only one
1007,"Support to R&amp;D towards Innovative Agricultural Technologies, Products, and Services",19-001-03-00004-001-03-10-5,2019,GIA (Region-initiated Projects) Internally Funded,On-going,Laguna,Los Baños,Agriculture / Marine / Aquaculture / Forestry / Livestock,75000,0,0,0,0,1,only one
1008,"ENHANCEMENT OF COMMUNITY-BASED ECONOMIC ACTIVITIES THROUGH UPGARDING OF ENHANCED NUTRIBUN PRODUCTION FACILITY IN MAUBAN, QUEZON",21-GIA-QUEZON-01-281,2021,GIA (Community Based),On-going,Quezon,Mauban,Food Processing,530000,0,0,738495,0,1,only one
1009,"Improvement in Product Stability with New Packaging, Recycling and Reuse of  Processing Aids, and Acceleration of R&amp;D to Commercialization Timeline for New  Products",21-4A-03-01-293,2021,SETUP,New,Batangas,San Jose,Food Processing,2368000,0,0,1500000,0,1,only one
1010,"Technology Upgrading of the Label Printing Capability of Yuel Graphics and Printing Inc. in Lipa City, Batangas",21-4A-03-09-296,2021,SETUP,New,Batangas,Lipa City,Gifts / Decors / Handicrafts,1700000,0,0,1000000,0,1,only one
1011,"TECHNOLOGY ACQUISITION FOR THE COFFEE PROCESSING FACILITY OF VARACCO INC. (CIRCA 1740) IN LIPA CITY, BATANGAS",21-4A-03-01-270,2021,SETUP,New,Batangas,Lipa City,Food Processing,1000000,0,0,1000000,0,1,only one
1012,UPGRADING OF THE PROCESSING FACILITY OF MIKOLAS CORPORATION,21-4A-03-04-286,2021,SETUP,New,Batangas,Tanauan City,Agriculture / Marine / Aquaculture / Forestry / Livestock,2954600,0,0,1000000,0,1,only one
1013,"THE SEMI-AUTOMATED PRODUCTION FACILITY OF MIRA’S TURMERIC PRODUCTS IN BRGY. SAN SALVADOR, LIPA CITY, BATANGAS THROUGH THE PROVISION OF APPROPRIATE EQUIPMENT AND PACKAGING MATERIALS",21-4A-03-01-294,2021,SETUP,New,Batangas,Lipa City,Food Processing,2236500,0,0,50000,0,1,only one
1014,UPGRADING OF PRODUCTION FACILITY OF 8CDJ BEVERAGE ENTERPRISES THROUGH ACQUISITION OF NEW EQUIPMENT,21-4A-03-01-297,2021,SETUP,New,Batangas,Tanauan City,Food Processing,263200,0,0,678375,0,1,only one
1015,iFWD Startup: TECHNOLOGY UPGRADE FOR JETT STEELWORKS FABRICATED METALS MANUFACTURING PRODUCTION PROCESSES,21-4A-03-05-002,2021,SETUP,New,Batangas,Rosario,Metals & Engineering,249585,0,0,100000,0,1,only one
1016,IFWD Startup: TECHNOLOGY UPGRADE OF THE GARA GARMENTS MANUFACTURING PRODUCTION PROCESSES,21-4A-03-03-003,2021,SETUP,New,Batangas,Lipa City,Gifts / Decors / Handicrafts,250000,0,0,100000,0,1,only one
1017,Transforming R&amp;D Output into Innovations Through Technopreneurship and Customer Validation (TransDI-DOST-CALABARZON Region),19-001-03-00004-001-05-72,2021,Roll-out,On-going,Laguna,Los Baños,Agriculture / Marine / Aquaculture / Forestry / Livestock,8182922,0,0,0,0,1,only one
1018,"Upgrading the ICT Products and Services of Cogito Solutions, Inc.",21-4A-02-06-001,2021,SETUP,New,Laguna,San Pedro,ICT,250000,0,0,88748,0,1,only one
1019,Improvement of Anticeptic Production of ICS Enterprise Corporation,21-4A-02-07-281,2021,SETUP,New,Laguna,Calamba,Health & Wellness Products,1800000,0,0,1000000,0,1,only one
1020,2021 Regional Invention Contest and Exhibits (RICE) in CALABARZON,19-001-03-00004-001-03-3,2021,GIA (Region-initiated Projects) Internally Funded,Completed,Laguna,Los Baños,Other Regional Industry Priorities,165500,0,0,0,0,6,more than one
1021,Strengthening Operation of Regional Inclusive Innovation Center (RIIC) in CALABARZON,19-001-03-00004-001-03-10-7,2021,GIA (Region-initiated Projects) Internally Funded,New,Batangas,Batangas City,Other Regional Industry Priorities,1434516,0,0,657672,0,1,only one
1022,UPGRADING OF PEANUT BUTTER PRODUCTION PROCESS OF RAMBELLE FOOD PRODUCTS THROUGH EQUIPMENT ACQUISITION,21-4A-03-01-288,2021,SETUP,On-going,Batangas,Tanauan City,Food Processing,463000,0,0,200000,0,1,only one
1023,Upgrading the Production Processes of Patricia&#039;s Food Products Manufacturing through Acquisition of Packaging machine,21-4A-02-01-282,2021,SETUP,New,Laguna,Nagcarlan,Food Processing,3000000,0,0,700000,0,1,only one
1024,A Comprehensive Study on the Effectiveness of DOSTRUCK in Support of the Coffee Industry in the CALABARZON Region: The DRIP Coffee Project,DCP070121,2021,GIA (Region-initiated Projects) Internally Funded,On-going,Cavite,Magallanes,Food Processing,2857414,0,0,0,0,1,only one
1025,Mechanization of Production Processes of Bread Nest Product Trading,21-4A-02-01-283,2021,SETUP,New,Laguna,Santa Cruz,Food Processing,1723000,0,0,1500000,0,1,only one
1026,Enhancing the Ice Candy Production of Spectrum Naturale Inc.,21-4A-02-01-271,2021,SETUP,New,Laguna,City of Biñan,Food Processing,1620000,0,0,500000,0,1,only one
1027,Mechanization of the Production of Breads and Biscuits of Rhen-Kenn Food Products,21-4A-02-01-284,2021,SETUP,New,Laguna,Rizal,Food Processing,2840000,0,0,700000,0,1,only one
1028,IMPROVEMENT IN FOOD SAFETY COMPLIANCE AND PRODUCTION CAPABILITY OF RACELIS MIKI FACTORY,21-4A-05-01-275,2021,SETUP,On-going,Quezon,Lucban,Food Processing,1935500,0,0,350000,0,1,only one
1029,PRODUCTION ENHANCEMENT OF VCO-BASED COSMETICS AND DEVELOPMENT OF HIGH-VALUE ADDED PRODUCTS FROM VCO BY-PRODUCTS OF COCOMED ENTERPRISES,21-4A-05-01-276,2021,SETUP,On-going,Quezon,Lucena City,Food Processing,1155000,0,0,1330000,0,1,only one
1030,ENHANCEMENT OF BAMBOO PRODUCTS OF SAN QUINTIN MULTI-SECTORAL ORGANIZATION (SQMSO) THROUGH THE ADOPTION OF DOST-FPRDI BAMBOO PROCESSING TECHNOLOGIES,GIAQuezon001,2021,GIA (Community Based),On-going,Quezon,Calauag,Agriculture / Marine / Aquaculture / Forestry / Livestock,508776,0,0,250000,0,1,only one
1031,UPGRADING OF STERILIZING PROCESS AND ESTABLISHMENT OF QUALITY STANDARDS FOR SPANISH-STYLE SARDINES OF ATIMONAN COASTAL FOOD PRODUCERS COOPERATIVE,LGIAQuezon0001,2021,GIA (Region-initiated Projects) Internally Funded,On-going,Quezon,Atimonan,Food Processing,380000,0,0,510000,0,1,only one
1032,IMPROVEMENT OF HONEY AND HONEY VINEGAR PRODUCTION OF BEEGOOD AGRIVENTURES OPC,21-4A-05-01-268,2021,SETUP,On-going,Quezon,Tiaong,Food Processing,305800,0,0,400000,0,1,only one
1033,Upgrading the Production Processes of Vegetari Vegetarian Foods through Acquisition of Modern Commissary Equipment,21-4A-02-01-301,2021,SETUP,New,Laguna,Los Baños,Food Processing,2993015,0,0,0,0,1,only one
1034,"Upgrading of the Organic Fertilizer Production of Binubusan Multi-Purpose Cooperative at Lian, Batangas",21-4A-03-04-295,2021,SETUP,On-going,Batangas,Lian,Agriculture / Marine / Aquaculture / Forestry / Livestock,436000,0,0,700000,0,1,only one
1035,Technical Upgrade of the Embroidery Capability of Christine Mae Tailoring (Cora&#039;s Burda) in Support to Garments Industry,21-4A-03-01-293,2021,SETUP,On-going,Batangas,Lipa City,Gifts / Decors / Handicrafts,480000,0,0,500000,0,1,only one
1036,TECHNOLOGY UPGRADE  AND NUTRIBUN ADOPTION OF NAYSA’SFOOD AND BEVERAGE HOUSE PRODUCTION PROCESSES,21-4A-03-01-298,2021,SETUP,On-going,Batangas,Batangas City,Food Processing,628200,0,0,320000,0,1,only one
1037,UPGRADING OF PRODUCTION FACILITY OF GINGA AGRIFOOD MANUFACTURING ENTERPRISES INC. THROUGH ACQUISITION OF NEW EQUIPMENT,21-4A-03-01-299,2021,SETUP,On-going,Batangas,Lobo,Food Processing,2073859,0,0,5098875,0,1,only one
1038,ENHANCEMENT OF COFFEE PRODUCTION OF GRO-GREENRESCUE ORGANIC ASSOCIATION INCORPORATED,21-GIA-QUEZON-01-285,2021,GIA (Community Based),On-going,Quezon,Tiaong,Agriculture / Marine / Aquaculture / Forestry / Livestock,331000,0,0,115000,0,1,only one
1039,ENHANCEMENT OF COFFEE PRODUCTION OF GRO-GREENRESCUE ORGANIC ASSOCIATION INCORPORATED,21-GIA-QUEZON-01-285,2021,GIA (Community Based),On-going,Quezon,Tiaong,Agriculture / Marine / Aquaculture / Forestry / Livestock,331000,0,0,115000,0,1,only one
1040,IMPROVEMENT OF THE FRUIT WINE PRODUCTION OF TNP FOOD AND BEVERAGES,21-4A-05-01-289,2021,SETUP,On-going,Quezon,Lucban,Food Processing,1362000,0,0,545000,0,1,only one
1041,"Establishment of an S&amp;T-based Community Enterprise as a Technology Support Intervention for Mountview Upland Farmers Association, Inc. (MUFAI) Community-Based Forest Management Program Site in Brgy. Nasi, Rosario, Batangas",000-000-000,2021,GIA (Community Based),New,Batangas,Rosario,Food Processing,886010,0,0,50000,0,1,only one
1042,Establishment of Squash Chips Processing Facility in the Municipality of Lopez,QZN-GIA-0000,2021,GIA (Community Based),On-going,Quezon,Lopez,Food Processing,416575,0,0,110000,560000,1,only one
1043,Enhancement of Storage Capability of Elocin Agriculture Consultancy Services through DOST SETUP,21-4A-02-04-285,2021,SETUP,New,Laguna,Los Baños,Agriculture / Marine / Aquaculture / Forestry / Livestock,0,0,0,0,0,1,only one
1044,2021 Regional Science and Technology Week (RSTW),19-001-03-00004-001-03-3,2021,GIA (Region-initiated Projects) Internally Funded,Completed,Laguna,Los Baños,Other Regional Industry Priorities,0,0,0,0,0,5,more than one
1045,2021 National Science and Technology Week (NSTW),19-001-03-00004-001-03-3,2021,GIA (Region-initiated Projects) Internally Funded,Completed,Laguna,Los Baños,Other Regional Industry Priorities,0,0,0,0,0,5,more than one
1046,Upgrading of Seed Storage Facility in BPI-LBNCRDPSC,19-001-03-00004-001-03-10-5,2021,GIA (Region-initiated Projects) Internally Funded,On-going,Laguna,Los Baños,Agriculture / Marine / Aquaculture / Forestry / Livestock,1675000,0,0,0,0,1,only one
1047,Project FREEZE: Food Research utilizing Emerging Equipment at below Zero temperature for Entrepreneurs,19-001-03-00004-001-03-10-5,2021,GIA (Region-initiated Projects) Internally Funded,On-going,Laguna,Los Baños,Food Processing,7427089,0,0,2467145,0,3,more than one
1048,Halal Quality Assurance on Local Food Products in Support to the Development of Halal Industry in CALABARZON,123,2021,GIA (Region-initiated Projects) Internally Funded,On-going,Laguna,Los Baños,Food Processing,1750000,0,0,0,0,2,more than one
1049,ESTABLISHMENT OF SEAWEEDS POSTHARVEST AND PROCESSING FACILITY IN THE MUNICIPALITY OF BURDEOS,BURDEOS1,2021,GIA (Community Based),On-going,Quezon,Burdeos,Food Processing,691950,0,0,685000,0,2,more than one
1050,Improvement and Technology Pilot Testing of an Automated Smoking Machine (ASMA) for Village-Level Smoked Fish Processing,LGProj-Cav-21-001,2021,GIA (Region-initiated Projects) Internally Funded,On-going,Cavite,Rosario,Food Processing,1715534,0,0,150000,0,2,more than one
1052,Development and Installation of Solar Isotropic  Generator of Acoustic Wave SIGAW with Flood  Sensing Capability for Ternate Cavite,LGProj-Cav-21- 002,2021,GIA (Region-initiated Projects) Internally Funded,On-going,Cavite,Ternate,Other Regional Industry Priorities,1297285,0,0,802000,0,1,only one
1059,Development and Installation of Solar Isotropic Generator of Acoustic Wave (SIGAW) for Quezon Province - Phase 3,LGProj-Que-22-003,2022,GIA (Region-initiated Projects) Internally Funded,On-going,Quezon,Atimonan,Other Regional Industry Priorities,1376310,0,0,802000,0,1,only one
1060,Project on &quot;Enhancement of ICT Network Infrastructure of DOST Regional Offices&quot; and Office Productivity,MITHI-01-27-2022,2022,Roll-out,On-going,Laguna,Los Baños,ICT,4572715,0,0,0,0,1,only one
1063,"Mobile and Collapsible Solar Power Station for Irrigation Systems for Rice Paddy in Lobo, Batangas",LGProj-Bat-21-004,2021,GIA (Region-initiated Projects) Internally Funded,On-going,Batangas,Lobo,ICT,1040351,0,0,230000,0,1,only one
1064,Deep Learning Model Analytics for Intelligent Simulation of Lake Hydrology,LGProj-Lag-21-005,2021,GIA (Region-initiated Projects) Internally Funded,On-going,Laguna,Los Baños,Agriculture / Marine / Aquaculture / Forestry / Livestock,1970042,0,0,121479,0,1,only one
1065,EQUIPMENT ACQUISITION AND PRODUCT TESTING FOR CALAMANSI CONCENTRATE OF UNISAN RURAL IMPROVEMENT CLUB FEDERATION (UNISAN R.I.C.F.),UNISANRIC001,2021,GIA (Community Based),On-going,Quezon,Unisan,Food Processing,610808,0,0,600000,0,2,more than one
1066,Project FREEZE: Food Research utilizing Emerging Equipment below Zero temperature for Entrepreneurs,LGProj-Lag-21-006,2021,GIA (Region-initiated Projects) Internally Funded,On-going,Laguna,Santa Cruz,Food Processing,2004300,0,0,0,0,1,only one
1067,"Design, Supply, Labor, Installation, Testing and Commissioning of Fire Alarm Detection System for DOST-4A Buildings",LGProj-Lag-21- 007,2021,GIA (Region-initiated Projects) Internally Funded,On-going,Laguna,Los Baños,ICT,995000,0,0,0,0,1,only one
